# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2833094	2834362	+					rho		KI216_RS13300	1269		old_locus_tag=ACBO_25790
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2833094	2834362	+	WP_005007569.1	WP_005007569.1		transcription termination factor Rho	rho		KI216_RS13300	1269	422	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2834773	2835036	+							KI216_RS13305	264		old_locus_tag=ACBO_25800
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2834773	2835036	+	WP_005007568.1	WP_005007568.1		hypothetical protein			KI216_RS13305	264	87	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2835186	2835482	-							KI216_RS13310	297		old_locus_tag=ACBO_25810
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2835186	2835482	-	WP_005007563.1	WP_005007563.1		integration host factor subunit alpha			KI216_RS13310	297	98	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2835479	2837860	-					pheT		KI216_RS13315	2382		old_locus_tag=ACBO_25820
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2835479	2837860	-	WP_005007561.1	WP_005007561.1		phenylalanine--tRNA ligase subunit beta	pheT		KI216_RS13315	2382	793	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2838003	2838983	-					pheS		KI216_RS13320	981		old_locus_tag=ACBO_25830
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2838003	2838983	-	WP_005007558.1	WP_005007558.1		phenylalanine--tRNA ligase subunit alpha	pheS		KI216_RS13320	981	326	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2839142	2840164	+							KI216_RS13325	1023		old_locus_tag=ACBO_25840
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2839142	2840164	+	WP_005007556.1	WP_005007556.1		hypothetical protein			KI216_RS13325	1023	340	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2840214	2840426	-							KI216_RS13330	213		old_locus_tag=ACBO_25850
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2840214	2840426	-	WP_005007554.1	WP_005007554.1		hypothetical protein			KI216_RS13330	213	70	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2840544	2841077	-							KI216_RS13335	534		old_locus_tag=ACBO_25860
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2840544	2841077	-	WP_026253385.1	WP_026253385.1		adenylate kinase			KI216_RS13335	534	177	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2841173	2841550	-							KI216_RS13340	378		old_locus_tag=ACBO_25870
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2841173	2841550	-	WP_005007546.1	WP_005007546.1		hypothetical protein			KI216_RS13340	378	125	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2841722	2843413	-							KI216_RS13345	1692		old_locus_tag=ACBO_25880
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2841722	2843413	-	WP_228128333.1	WP_228128333.1		BamA/TamA family outer membrane protein			KI216_RS13345	1692	563	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2843614	2847303	-							KI216_RS13350	3690		old_locus_tag=ACBO_25890
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2843614	2847303	-	WP_167571622.1	WP_167571622.1		YDG domain-containing protein			KI216_RS13350	3690	1229	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2847497	2847856	-					rplT		KI216_RS13355	360		old_locus_tag=ACBO_25900
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2847497	2847856	-	WP_005007539.1	WP_005007539.1		50S ribosomal protein L20	rplT		KI216_RS13355	360	119	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2847869	2848063	-					rpmI		KI216_RS13360	195		old_locus_tag=ACBO_25910
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2847869	2848063	-	WP_004278281.1	WP_004278281.1		50S ribosomal protein L35	rpmI		KI216_RS13360	195	64	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2848294	2849547	+							KI216_RS13365	1254		old_locus_tag=ACBO_25920
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2848294	2849547	+	WP_005007536.1	WP_005007536.1		MFS transporter			KI216_RS13365	1254	417	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2849649	2850398	+							KI216_RS13370	750		old_locus_tag=ACBO_25930
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2849649	2850398	+	WP_005007534.1	WP_005007534.1		TonB family protein			KI216_RS13370	750	249	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2850461	2850769	+							KI216_RS13375	309		
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2850461	2850769	+	WP_081400541.1	WP_081400541.1		TonB family protein			KI216_RS13375	309	102	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2850811	2851236	-							KI216_RS13380	426		old_locus_tag=ACBO_25940
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2850811	2851236	-	WP_005007533.1	WP_005007533.1		DedA family protein			KI216_RS13380	426	141	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2851244	2851555	-							KI216_RS13385	312		old_locus_tag=ACBO_25950
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2851244	2851555	-	WP_005007532.1	WP_005007532.1		hypothetical protein			KI216_RS13385	312	103	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2851571	2852143	+							KI216_RS13390	573		old_locus_tag=ACBO_25960
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2851571	2852143	+	WP_228128332.1	WP_228128332.1		energy transducer TonB			KI216_RS13390	573	190	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2852180	2852797	-							KI216_RS13395	618		old_locus_tag=ACBO_25970
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2852180	2852797	-	WP_005007528.1	WP_005007528.1		glutathione S-transferase N-terminal domain-containing protein			KI216_RS13395	618	205	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2853120	2853575	+							KI216_RS13400	456		old_locus_tag=ACBO_25980
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2853120	2853575	+	WP_058949018.1	WP_058949018.1		Hsp20 family protein			KI216_RS13400	456	151	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2853673	2854137	+							KI216_RS13405	465		old_locus_tag=ACBO_25990
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2853673	2854137	+	WP_058949019.1	WP_058949019.1		Hsp20 family protein			KI216_RS13405	465	154	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2854223	2854774	-					infC		KI216_RS13410	552		old_locus_tag=ACBO_26000
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2854223	2854774	-	WP_081400540.1	WP_081400540.1		translation initiation factor IF-3	infC		KI216_RS13410	552	183	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2854780	2856702	-					thrS		KI216_RS13415	1923		old_locus_tag=ACBO_26010
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2854780	2856702	-	WP_005007523.1	WP_005007523.1		threonine--tRNA ligase	thrS		KI216_RS13415	1923	640	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2857464	2859107	+							KI216_RS13420	1644		old_locus_tag=ACBO_26020
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2857464	2859107	+	WP_005007521.1	WP_005007521.1		acyl-CoA synthetase			KI216_RS13420	1644	547	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2859204	2859737	-							KI216_RS13425	534		old_locus_tag=ACBO_26030
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2859204	2859737	-	WP_005007519.1	WP_005007519.1		ribosome-associated protein			KI216_RS13425	534	177	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2859740	2860009	-							KI216_RS13430	270		old_locus_tag=ACBO_26040
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2859740	2860009	-	WP_005007517.1	WP_005007517.1		HPr family phosphocarrier protein			KI216_RS13430	270	89	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2860006	2860857	-					rapZ		KI216_RS13435	852		old_locus_tag=ACBO_26050
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2860006	2860857	-	WP_005007515.1	WP_005007515.1		RNase adapter RapZ	rapZ		KI216_RS13435	852	283	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2860881	2861729	-					panC		KI216_RS13440	849		old_locus_tag=ACBO_26060
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2860881	2861729	-	WP_005007511.1	WP_005007511.1		pantoate--beta-alanine ligase	panC		KI216_RS13440	849	282	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2861733	2862542	-					panB		KI216_RS13445	810		old_locus_tag=ACBO_26070
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2861733	2862542	-	WP_005007510.1	WP_005007510.1		3-methyl-2-oxobutanoate hydroxymethyltransferase	panB		KI216_RS13445	810	269	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2862586	2863074	-					folK		KI216_RS13450	489		old_locus_tag=ACBO_26080
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2862586	2863074	-	WP_005007509.1	WP_005007509.1		2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase	folK		KI216_RS13450	489	162	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2863071	2864534	-					pcnB		KI216_RS13455	1464		old_locus_tag=ACBO_26090
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2863071	2864534	-	WP_005007508.1	WP_005007508.1		polynucleotide adenylyltransferase PcnB	pcnB		KI216_RS13455	1464	487	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2864680	2865114	-							KI216_RS13460	435		old_locus_tag=ACBO_26100
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2864680	2865114	-	WP_005007498.1	WP_005007498.1		ComEA family DNA-binding protein			KI216_RS13460	435	144	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2865092	2865886	-					mazG		KI216_RS13465	795		old_locus_tag=ACBO_26110
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2865092	2865886	-	WP_005007495.1	WP_005007495.1		nucleoside triphosphate pyrophosphohydrolase	mazG		KI216_RS13465	795	264	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2865999	2866787	+							KI216_RS13470	789		old_locus_tag=ACBO_26120
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2865999	2866787	+	WP_005007491.1	WP_005007491.1		SDR family oxidoreductase			KI216_RS13470	789	262	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2866846	2868255	-					der		KI216_RS13475	1410		old_locus_tag=ACBO_26130
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2866846	2868255	-	WP_005007489.1	WP_005007489.1		ribosome biogenesis GTPase Der	der		KI216_RS13475	1410	469	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2868425	2869573	-					bamB		KI216_RS13480	1149		old_locus_tag=ACBO_26140
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2868425	2869573	-	WP_005007487.1	WP_005007487.1		outer membrane protein assembly factor BamB	bamB		KI216_RS13480	1149	382	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2869570	2870268	-							KI216_RS13485	699		old_locus_tag=ACBO_26150
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2869570	2870268	-	WP_005007485.1	WP_005007485.1		tetratricopeptide repeat protein			KI216_RS13485	699	232	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2870299	2871594	-					hisS		KI216_RS13490	1296		old_locus_tag=ACBO_26160
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2870299	2871594	-	WP_005007484.1	WP_005007484.1		histidine--tRNA ligase	hisS		KI216_RS13490	1296	431	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2871591	2872706	-					ispG		KI216_RS13495	1116		old_locus_tag=ACBO_26170
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2871591	2872706	-	WP_005007482.1	WP_005007482.1		flavodoxin-dependent (E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase	ispG		KI216_RS13495	1116	371	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2872729	2873517	-							KI216_RS13500	789		old_locus_tag=ACBO_26180
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2872729	2873517	-	WP_005007480.1	WP_005007480.1		helix-turn-helix domain-containing protein			KI216_RS13500	789	262	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2873508	2874284	-					pilW		KI216_RS13505	777		old_locus_tag=ACBO_26190
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2873508	2874284	-	WP_018572782.1	WP_018572782.1		type IV pilus biogenesis/stability protein PilW	pilW		KI216_RS13505	777	258	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2874330	2875565	-					rlmN		KI216_RS13510	1236		old_locus_tag=ACBO_26200
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2874330	2875565	-	WP_005007476.1	WP_005007476.1		23S rRNA (adenine(2503)-C(2))-methyltransferase RlmN	rlmN		KI216_RS13510	1236	411	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2875689	2876120	-					ndk		KI216_RS13515	432		old_locus_tag=ACBO_26210
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2875689	2876120	-	WP_004647460.1	WP_004647460.1		nucleoside-diphosphate kinase	ndk		KI216_RS13515	432	143	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2876231	2876431	-					iscX		KI216_RS13520	201		old_locus_tag=ACBO_26220
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2876231	2876431	-	WP_005007475.1	WP_005007475.1		Fe-S cluster assembly protein IscX	iscX		KI216_RS13520	201	66	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2876519	2877043	-							KI216_RS13525	525		old_locus_tag=ACBO_26230
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2876519	2877043	-	WP_018572781.1	WP_018572781.1		phosphatase PAP2 family protein			KI216_RS13525	525	174	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2877105	2878379	-							KI216_RS13530	1275		old_locus_tag=ACBO_26240
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2877105	2878379	-	WP_005007468.1	WP_005007468.1		glycosyltransferase family 1 protein			KI216_RS13530	1275	424	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2878615	2879025	-							KI216_RS13535	411		old_locus_tag=ACBO_26250
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2878615	2879025	-	WP_005007461.1	WP_005007461.1		hypothetical protein			KI216_RS13535	411	136	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2879036	2881342	-							KI216_RS13540	2307		old_locus_tag=ACBO_26260
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2879036	2881342	-	WP_005007459.1	WP_005007459.1		fimbria/pilus outer membrane usher protein			KI216_RS13540	2307	768	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2881360	2882094	-							KI216_RS13545	735		old_locus_tag=ACBO_26270
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2881360	2882094	-	WP_228128331.1	WP_228128331.1		fimbria/pilus periplasmic chaperone			KI216_RS13545	735	244	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2882187	2882705	-							KI216_RS13550	519		old_locus_tag=ACBO_26280
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2882187	2882705	-	WP_005007452.1	WP_005007452.1		hypothetical protein			KI216_RS13550	519	172	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2883674	2884501	-							KI216_RS13555	828		old_locus_tag=ACBO_26290
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2883674	2884501	-	WP_005007443.1	WP_005007443.1		hypothetical protein			KI216_RS13555	828	275	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2884578	2884745	-							KI216_RS13560	168		
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2884578	2884745	-	WP_018572779.1	WP_018572779.1		hypothetical protein			KI216_RS13560	168	55	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2885010	2886026	-					ilvC		KI216_RS13565	1017		old_locus_tag=ACBO_26300
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2885010	2886026	-	WP_005007441.1	WP_005007441.1		ketol-acid reductoisomerase	ilvC		KI216_RS13565	1017	338	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2886134	2886625	-					ilvN		KI216_RS13570	492		old_locus_tag=ACBO_26310
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2886134	2886625	-	WP_005007440.1	WP_005007440.1		acetolactate synthase small subunit	ilvN		KI216_RS13570	492	163	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2886622	2888349	-							KI216_RS13575	1728		old_locus_tag=ACBO_26320
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2886622	2888349	-	WP_018572778.1	WP_018572778.1		acetolactate synthase 3 large subunit			KI216_RS13575	1728	575	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2889053	2889376	+							KI216_RS13580	324		old_locus_tag=ACBO_26330
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2889053	2889376	+	WP_005007433.1	WP_005007433.1		DUF4124 domain-containing protein			KI216_RS13580	324	107	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2889508	2892129	+					leuS		KI216_RS13585	2622		old_locus_tag=ACBO_26340
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2889508	2892129	+	WP_005007431.1	WP_005007431.1		leucine--tRNA ligase	leuS		KI216_RS13585	2622	873	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2892379	2892912	+							KI216_RS13590	534		old_locus_tag=ACBO_26350
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2892379	2892912	+	WP_005007428.1	WP_005007428.1		hypothetical protein			KI216_RS13590	534	177	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2892927	2893925	+					holA		KI216_RS13595	999		old_locus_tag=ACBO_26360
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2892927	2893925	+	WP_005007426.1	WP_005007426.1		DNA polymerase III subunit delta	holA		KI216_RS13595	999	332	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2893922	2894371	-							KI216_RS13600	450		old_locus_tag=ACBO_26370
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2893922	2894371	-	WP_018572776.1	WP_018572776.1		bacteriohemerythrin			KI216_RS13600	450	149	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2894962	2896299	+							KI216_RS13605	1338		old_locus_tag=ACBO_26380
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2894962	2896299	+	WP_005007420.1	WP_005007420.1		MacA family efflux pump subunit			KI216_RS13605	1338	445	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2896302	2898281	+							KI216_RS13610	1980		old_locus_tag=ACBO_26390
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2896302	2898281	+	WP_005007418.1	WP_005007418.1		MacB family efflux pump subunit			KI216_RS13610	1980	659	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2898292	2899695	+							KI216_RS13615	1404		old_locus_tag=ACBO_26400
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2898292	2899695	+	WP_005007416.1	WP_005007416.1		efflux transporter outer membrane subunit			KI216_RS13615	1404	467	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2899806	2901629	-							KI216_RS13620	1824		old_locus_tag=ACBO_26410
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2899806	2901629	-	WP_005007414.1	WP_005007414.1		sel1 repeat family protein			KI216_RS13620	1824	607	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2901742	2902512	-							KI216_RS13625	771		old_locus_tag=ACBO_26420
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2901742	2902512	-	WP_005007413.1	WP_005007413.1		tRNA threonylcarbamoyladenosine dehydratase			KI216_RS13625	771	256	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2902664	2903221	-					orn		KI216_RS13630	558		old_locus_tag=ACBO_26430
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2902664	2903221	-	WP_005007410.1	WP_005007410.1		oligoribonuclease	orn		KI216_RS13630	558	185	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2903345	2904403	+					rsgA		KI216_RS13635	1059		old_locus_tag=ACBO_26440
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2903345	2904403	+	WP_005007409.1	WP_005007409.1		ribosome small subunit-dependent GTPase A	rsgA		KI216_RS13635	1059	352	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2904498	2904905	+							KI216_RS13640	408		old_locus_tag=ACBO_26450
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2904498	2904905	+	WP_005007407.1	WP_005007407.1		rhodanese-like domain-containing protein			KI216_RS13640	408	135	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2904925	2905179	+					grxC		KI216_RS13645	255		old_locus_tag=ACBO_26460
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2904925	2905179	+	WP_005007405.1	WP_005007405.1		glutaredoxin 3	grxC		KI216_RS13645	255	84	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2905220	2905678	+					secB		KI216_RS13650	459		old_locus_tag=ACBO_26470
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2905220	2905678	+	WP_005007402.1	WP_005007402.1		protein-export chaperone SecB	secB		KI216_RS13650	459	152	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2905869	2906675	-							KI216_RS13655	807		old_locus_tag=ACBO_26480
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2905869	2906675	-	WP_005007400.1	WP_005007400.1		enoyl-ACP reductase			KI216_RS13655	807	268	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2906775	2907602	-							KI216_RS13660	828		old_locus_tag=ACBO_26490
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2906775	2907602	-	WP_005007398.1	WP_005007398.1		TatD family hydrolase			KI216_RS13660	828	275	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2907602	2908546	-							KI216_RS13665	945		old_locus_tag=ACBO_26500
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2907602	2908546	-	WP_005007395.1	WP_005007395.1		DUF3298 and DUF4163 domain-containing protein			KI216_RS13665	945	314	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2908601	2909425	-							KI216_RS13670	825		old_locus_tag=ACBO_26510
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2908601	2909425	-	WP_005007392.1	WP_005007392.1		hypothetical protein			KI216_RS13670	825	274	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2909522	2911114	-							KI216_RS13675	1593		old_locus_tag=ACBO_26520
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	2909522	2911114	-	WP_005007390.1	WP_005007390.1		peptide chain release factor 3			KI216_RS13675	1593	530	
