# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2502052	2503356	-					rsmB	69467345	GA693_RS12345	1305		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2502052	2503356	-	WP_160240752.1	WP_160240752.1		16S rRNA (cytosine(967)-C(5))-methyltransferase RsmB	rsmB	69467345	GA693_RS12345	1305	434	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2503353	2504315	-					fmt	69467346	GA693_RS12350	963		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2503353	2504315	-	WP_016658903.1	WP_016658903.1		methionyl-tRNA formyltransferase	fmt	69467346	GA693_RS12350	963	320	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2504739	2506568	+					ilvD	69467347	GA693_RS12355	1830		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2504739	2506568	+	WP_104503933.1	WP_104503933.1		dihydroxy-acid dehydratase	ilvD	69467347	GA693_RS12355	1830	609	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2506768	2506971	+						69467348	GA693_RS12360	204		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2506768	2506971	+	WP_067731511.1	WP_067731511.1		hypothetical protein		69467348	GA693_RS12360	204	67	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2507265	2508950	+					ilvD	69467349	GA693_RS12365	1686		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2507265	2508950	+	WP_005181175.1	WP_005181175.1		dihydroxy-acid dehydratase	ilvD	69467349	GA693_RS12365	1686	561	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2509030	2510352	+						69467350	GA693_RS12370	1323		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2509030	2510352	+	WP_005181177.1	WP_005181177.1		hypothetical protein		69467350	GA693_RS12370	1323	440	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2510333	2510620	+						69467351	GA693_RS12375	288		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2510333	2510620	+	WP_104494877.1	WP_104494877.1		chorismate mutase		69467351	GA693_RS12375	288	95	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2511030	2511206	+						69467827	GA693_RS14795	177		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2511030	2511206	+	WP_171502389.1	WP_171502389.1		hypothetical protein		69467827	GA693_RS14795	177	58	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2511450	2512760	-						69467352	GA693_RS12380	1311		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2511450	2512760	-	WP_005181189.1	WP_005181189.1		NCS2 family nucleobase:cation symporter		69467352	GA693_RS12380	1311	436	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2513060	2515744	-					ppc	69467353	GA693_RS12385	2685		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2513060	2515744	-	WP_160240750.1	WP_160240750.1		phosphoenolpyruvate carboxylase	ppc	69467353	GA693_RS12385	2685	894	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2515884	2516495	-						69467354	GA693_RS12390	612		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2515884	2516495	-	WP_104473566.1	WP_104473566.1		TetR/AcrR family transcriptional regulator		69467354	GA693_RS12390	612	203	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2516649	2517749	+						69467355	GA693_RS12395	1101		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2516649	2517749	+	WP_160241783.1	WP_160241783.1		efflux RND transporter periplasmic adaptor subunit		69467355	GA693_RS12395	1101	366	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2517752	2520913	+						69467356	GA693_RS12400	3162		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2517752	2520913	+	WP_160241782.1	WP_160241782.1		efflux RND transporter permease subunit		69467356	GA693_RS12400	3162	1053	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2521029	2521406	+						69467357	GA693_RS12405	378		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2521029	2521406	+	WP_005181203.1	WP_005181203.1		hypothetical protein		69467357	GA693_RS12405	378	125	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2521513	2522622	+					dnaJ	69467358	GA693_RS12410	1110		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2521513	2522622	+	WP_104472330.1	WP_104472330.1		molecular chaperone DnaJ	dnaJ	69467358	GA693_RS12410	1110	369	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2522708	2522980	-						69467359	GA693_RS12415	273		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2522708	2522980	-	WP_160241781.1	WP_160241781.1		hypothetical protein		69467359	GA693_RS12415	273	90	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2523229	2524050	+					dapB	69467360	GA693_RS12420	822		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2523229	2524050	+	WP_075167666.1	WP_075167666.1		4-hydroxy-tetrahydrodipicolinate reductase	dapB	69467360	GA693_RS12420	822	273	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2524107	2524751	+						69467361	GA693_RS12425	645		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2524107	2524751	+	WP_016658891.1	WP_016658891.1		START domain-containing protein		69467361	GA693_RS12425	645	214	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2524850	2526307	-						69467362	GA693_RS12430	1458		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2524850	2526307	-	WP_160241780.1	WP_160241780.1		capsule assembly Wzi family protein		69467362	GA693_RS12430	1458	485	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2526453	2528639	-						69467363	GA693_RS12435	2187		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2526453	2528639	-	WP_160241779.1	WP_160241779.1		polysaccharide biosynthesis tyrosine autokinase		69467363	GA693_RS12435	2187	728	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2528657	2529085	-						69467364	GA693_RS12440	429		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2528657	2529085	-	WP_004814137.1	WP_004814137.1		low molecular weight phosphotyrosine protein phosphatase		69467364	GA693_RS12440	429	142	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2529085	2530188	-						69467365	GA693_RS12445	1104		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2529085	2530188	-	WP_160241778.1	WP_160241778.1		polysaccharide biosynthesis/export family protein		69467365	GA693_RS12445	1104	367	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2530505	2531782	+					tviB	69467366	GA693_RS12450	1278		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2530505	2531782	+	WP_160241777.1	WP_160241777.1		Vi polysaccharide biosynthesis UDP-N-acetylglucosamine C-6 dehydrogenase TviB	tviB	69467366	GA693_RS12450	1278	425	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2531804	2532826	+					tviC	69467367	GA693_RS12455	1023		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2531804	2532826	+	WP_160241776.1	WP_160241776.1		NAD-dependent epimerase/dehydratase family protein	tviC	69467367	GA693_RS12455	1023	340	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2532831	2534054	+						69467368	GA693_RS12460	1224		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2532831	2534054	+	WP_160241775.1	WP_160241775.1		oligosaccharide flippase family protein		69467368	GA693_RS12460	1224	407	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2534047	2535129	+						69467369	GA693_RS12465	1083		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2534047	2535129	+	WP_160241774.1	WP_160241774.1		glycosyltransferase		69467369	GA693_RS12465	1083	360	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2535133	2536557	+						69467370	GA693_RS12470	1425		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2535133	2536557	+	WP_160241773.1	WP_160241773.1		hypothetical protein		69467370	GA693_RS12470	1425	474	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2536547	2537107	+						69467371	GA693_RS12475	561		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2536547	2537107	+	WP_160241772.1	WP_160241772.1		acyltransferase		69467371	GA693_RS12475	561	186	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2537104	2538291	+						69467372	GA693_RS12480	1188		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2537104	2538291	+	WP_160241771.1	WP_160241771.1		glycosyltransferase family 4 protein		69467372	GA693_RS12480	1188	395	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2538288	2539433	+						69467373	GA693_RS12485	1146		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2538288	2539433	+	WP_160241770.1	WP_160241770.1		glycosyltransferase family 4 protein		69467373	GA693_RS12485	1146	381	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2539434	2540042	+						69467374	GA693_RS12490	609		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2539434	2540042	+	WP_160241769.1	WP_160241769.1		sugar transferase		69467374	GA693_RS12490	609	202	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2540039	2540689	+						69467375	GA693_RS12495	651		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2540039	2540689	+	WP_104499742.1	WP_104499742.1		acetyltransferase		69467375	GA693_RS12495	651	216	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2540721	2541890	+						69467376	GA693_RS12500	1170		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2540721	2541890	+	WP_160241768.1	WP_160241768.1		DegT/DnrJ/EryC1/StrS aminotransferase family protein		69467376	GA693_RS12500	1170	389	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2542031	2543905	+						69467377	GA693_RS12505	1875		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2542031	2543905	+	WP_160241767.1	WP_160241767.1		polysaccharide biosynthesis protein		69467377	GA693_RS12505	1875	624	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2543930	2544805	+					galU	69467378	GA693_RS12510	876		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2543930	2544805	+	WP_160241766.1	WP_160241766.1		UTP--glucose-1-phosphate uridylyltransferase GalU	galU	69467378	GA693_RS12510	876	291	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2544824	2546080	+						69467379	GA693_RS12515	1257		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2544824	2546080	+	WP_160241765.1	WP_160241765.1		nucleotide sugar dehydrogenase		69467379	GA693_RS12515	1257	418	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2546080	2547744	+					pgi	69467380	GA693_RS12520	1665		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2546080	2547744	+	WP_160241764.1	WP_160241764.1		glucose-6-phosphate isomerase	pgi	69467380	GA693_RS12520	1665	554	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2547737	2548753	+					galE	69467381	GA693_RS12525	1017		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2547737	2548753	+	WP_104484445.1	WP_104484445.1		UDP-glucose 4-epimerase GalE	galE	69467381	GA693_RS12525	1017	338	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2548811	2550181	-						69467382	GA693_RS12530	1371		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2548811	2550181	-	WP_160241763.1	WP_160241763.1		phosphomannomutase CpsG		69467382	GA693_RS12530	1371	456	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2550402	2552015	-						69467383	GA693_RS12535	1614		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2550402	2552015	-	WP_160241762.1	WP_160241762.1		Tn7-like element transposition protein TnsE		69467383	GA693_RS12535	1614	537	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2552018	2553550	-						69467384	GA693_RS12540	1533		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2552018	2553550	-	WP_160241761.1	WP_160241761.1		TnsD family Tn7-like transposition protein		69467384	GA693_RS12540	1533	510	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2553555	2555231	-						69467385	GA693_RS12545	1677		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2553555	2555231	-	WP_104500502.1	WP_104500502.1		AAA family ATPase		69467385	GA693_RS12545	1677	558	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2555246	2557342	-						69467386	GA693_RS12550	2097		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2555246	2557342	-	WP_104500501.1	WP_104500501.1		DDE-type integrase/transposase/recombinase		69467386	GA693_RS12550	2097	698	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2557329	2558138	-						69467387	GA693_RS12555	810		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2557329	2558138	-	WP_005233265.1	WP_005233265.1		heteromeric transposase endonuclease subunit TnsA		69467387	GA693_RS12555	810	269	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2558743	2560581	-					glmS	69467388	GA693_RS12560	1839		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2558743	2560581	-	WP_075167635.1	WP_075167635.1		glutamine--fructose-6-phosphate transaminase (isomerizing)	glmS	69467388	GA693_RS12560	1839	612	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2560594	2561958	-					glmU	69467389	GA693_RS12565	1365		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2560594	2561958	-	WP_160241760.1	WP_160241760.1		bifunctional UDP-N-acetylglucosamine diphosphorylase/glucosamine-1-phosphate N-acetyltransferase GlmU	glmU	69467389	GA693_RS12565	1365	454	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2561977	2562453	-						69467390	GA693_RS12570	477		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2561977	2562453	-	WP_104472366.1	WP_104472366.1		phosphatidylglycerophosphatase A		69467390	GA693_RS12570	477	158	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2562476	2563393	-					thiL	69467391	GA693_RS12575	918		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2562476	2563393	-	WP_160241759.1	WP_160241759.1		thiamine-phosphate kinase	thiL	69467391	GA693_RS12575	918	305	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2563410	2563859	-					nusB	69467392	GA693_RS12580	450		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2563410	2563859	-	WP_005181335.1	WP_005181335.1		transcription antitermination factor NusB	nusB	69467392	GA693_RS12580	450	149	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2563864	2564334	-					ribE	69467393	GA693_RS12585	471		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2563864	2564334	-	WP_005181338.1	WP_005181338.1		6,7-dimethyl-8-ribityllumazine synthase	ribE	69467393	GA693_RS12585	471	156	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2564354	2565469	-					ribB	69467394	GA693_RS12590	1116		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2564354	2565469	-	WP_104473595.1	WP_104473595.1		3,4-dihydroxy-2-butanone-4-phosphate synthase	ribB	69467394	GA693_RS12590	1116	371	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2566135	2566371	-						69467395	GA693_RS12595	237		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2566135	2566371	-	WP_002058193.1	WP_002058193.1		VF530 family protein		69467395	GA693_RS12595	237	78	
gene	pseudogene	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2566507	2566962	+						69467845	GA693_RS14910	456		partial;pseudo
CDS	without_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2566507	2566962	+				aconitate hydratase		69467845	GA693_RS14910	456		partial;pseudo
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2566967	2567227	-						69467846	GA693_RS14915	261		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2566967	2567227	-	WP_004647603.1	WP_004647603.1		helix-turn-helix domain-containing protein		69467846	GA693_RS14915	261	86	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2567511	2567879	-						69467396	GA693_RS12610	369		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2567511	2567879	-	WP_005233302.1	WP_005233302.1		MbcA/ParS/Xre antitoxin family protein		69467396	GA693_RS12610	369	122	
gene	pseudogene	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2567946	2568119	-						69467397	GA693_RS12615	174		partial;pseudo
CDS	without_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2567946	2568119	-				DDE-type integrase/transposase/recombinase		69467397	GA693_RS12615	174		partial;pseudo
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2568336	2569565	+						69467398	GA693_RS12620	1230		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2568336	2569565	+	WP_160241758.1	WP_160241758.1		acetamidase/formamidase family protein		69467398	GA693_RS12620	1230	409	
gene	pseudogene	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2570055	2570359	+						69467399	GA693_RS12625	305		partial;pseudo
CDS	without_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2570055	2570359	+				aconitate hydratase		69467399	GA693_RS12625	305		partial;pseudo
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2570374	2570544	+						69467400	GA693_RS12630	171		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2570374	2570544	+	WP_160241757.1	WP_160241757.1		hypothetical protein		69467400	GA693_RS12630	171	56	
gene	pseudogene	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2570674	2571660	-						69467847	GA693_RS14920	987		partial;pseudo
CDS	without_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2570674	2571660	-				site-specific integrase		69467847	GA693_RS14920	987		partial;pseudo
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2571722	2572854	-						69467401	GA693_RS12640	1133		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2571722	2572854	-	WP_223155595.1	WP_223155595.1		IS3 family transposase		69467401	GA693_RS12640	1134	377	ribosomal_slippage
gene	pseudogene	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2572940	2575192	-						69467402	GA693_RS12645	2253		partial;pseudo
CDS	without_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2572940	2575192	-				site-specific integrase		69467402	GA693_RS12645	2253		partial;pseudo
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2575176	2577449	-						69467403	GA693_RS12650	2274		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2575176	2577449	-	WP_160241756.1	WP_160241756.1		hypothetical protein		69467403	GA693_RS12650	2274	757	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2577449	2578123	-						69467404	GA693_RS12655	675		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2577449	2578123	-	WP_160241755.1	WP_160241755.1		hypothetical protein		69467404	GA693_RS12655	675	224	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2578457	2579722	+					xseA	69467405	GA693_RS12660	1266		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2578457	2579722	+	WP_016658934.1	WP_016658934.1		exodeoxyribonuclease VII large subunit	xseA	69467405	GA693_RS12660	1266	421	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2579712	2579906	+						69467406	GA693_RS12665	195		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2579712	2579906	+	WP_005180690.1	WP_005180690.1		exodeoxyribonuclease VII small subunit		69467406	GA693_RS12665	195	64	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2580086	2580295	-						69467407	GA693_RS12670	210		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2580086	2580295	-	WP_016658935.1	WP_016658935.1		hypothetical protein		69467407	GA693_RS12670	210	69	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2580454	2581752	-						69467408	GA693_RS12675	1299		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2580454	2581752	-	WP_016658936.1	WP_016658936.1		Y-family DNA polymerase		69467408	GA693_RS12675	1299	432	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2581749	2582321	-					umuD	69467409	GA693_RS12680	573		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2581749	2582321	-	WP_160241754.1	WP_160241754.1		translesion error-prone DNA polymerase V autoproteolytic subunit	umuD	69467409	GA693_RS12680	573	190	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2583015	2583479	+						69467410	GA693_RS12685	465		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2583015	2583479	+	WP_160241753.1	WP_160241753.1		hypothetical protein		69467410	GA693_RS12685	465	154	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2583703	2584224	-						69467411	GA693_RS12690	522		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2583703	2584224	-	WP_160241752.1	WP_160241752.1		hypothetical protein		69467411	GA693_RS12690	522	173	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2584739	2585305	+						69467412	GA693_RS12695	567		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2584739	2585305	+	WP_000678311.1	WP_000678311.1		recombinase family protein		69467412	GA693_RS12695	567	188	
gene	pseudogene	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2585420	2585734	+						69467413	GA693_RS12700	315		partial;pseudo
CDS	without_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2585420	2585734	+				chromate resistance protein		69467413	GA693_RS12700	315		partial;pseudo
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2585788	2586492	-						69467414	GA693_RS12705	705		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2585788	2586492	-	WP_001067858.1	WP_001067858.1		IS6-like element IS26 family transposase		69467414	GA693_RS12705	705	234	
gene	pseudogene	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2586556	2586759	-						69467848	GA693_RS14925	204		partial;pseudo
CDS	without_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2586556	2586759	-				LysE family translocator		69467848	GA693_RS14925	204		partial;pseudo
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2587186	2588349	+						69467415	GA693_RS12710	1164		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2587186	2588349	+	WP_032073150.1	WP_032073150.1		efflux RND transporter periplasmic adaptor subunit		69467415	GA693_RS12710	1164	387	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2588349	2591450	+						69467416	GA693_RS12715	3102		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2588349	2591450	+	WP_160241750.1	WP_160241750.1		multidrug efflux RND transporter permease subunit		69467416	GA693_RS12715	3102	1033	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2591577	2593091	+						69467417	GA693_RS12720	1515		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2591577	2593091	+	WP_099143580.1	WP_099143580.1		MFS transporter		69467417	GA693_RS12720	1515	504	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	2593195	2594310	-					adeS	69467418	GA693_RS12725	1116		
