# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2370904	2371557	-						58163922	FSC11_RS11345	654		old_locus_tag=FSC11_11360
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2370904	2371557	-	WP_163166964.1	WP_163166964.1		OmpA family protein		58163922	FSC11_RS11345	654	217	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2371808	2372731	+						58163923	FSC11_RS11350	924		old_locus_tag=FSC11_11365
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2371808	2372731	+	WP_163166966.1	WP_163166966.1		acyltransferase		58163923	FSC11_RS11350	924	307	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2372751	2373818	+						58163924	FSC11_RS11355	1068		old_locus_tag=FSC11_11370
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2372751	2373818	+	WP_004893321.1	WP_004893321.1		hypothetical protein		58163924	FSC11_RS11355	1068	355	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2373976	2374695	+					minC	58163925	FSC11_RS11360	720		old_locus_tag=FSC11_11375
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2373976	2374695	+	WP_163166968.1	WP_163166968.1		septum site-determining protein MinC	minC	58163925	FSC11_RS11360	720	239	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2374761	2375573	+					minD	58163926	FSC11_RS11365	813		old_locus_tag=FSC11_11380
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2374761	2375573	+	WP_004811150.1	WP_004811150.1		septum site-determining protein MinD	minD	58163926	FSC11_RS11365	813	270	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2375576	2375848	+					minE	58163927	FSC11_RS11370	273		old_locus_tag=FSC11_11385
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2375576	2375848	+	WP_071319892.1	WP_071319892.1		cell division topological specificity factor MinE	minE	58163927	FSC11_RS11370	273	90	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2376156	2376443	+						58163928	FSC11_RS11375	288		old_locus_tag=FSC11_11390
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2376156	2376443	+	WP_004811154.1	WP_004811154.1		PA4642 family protein		58163928	FSC11_RS11375	288	95	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2376508	2379651	-						58163929	FSC11_RS11380	3144		old_locus_tag=FSC11_11395
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2376508	2379651	-	WP_163166970.1	WP_163166970.1		DNA translocase FtsK		58163929	FSC11_RS11380	3144	1047	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2379913	2380875	+					trxB	58163930	FSC11_RS11385	963		old_locus_tag=FSC11_11400
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2379913	2380875	+	WP_163166972.1	WP_163166972.1		thioredoxin-disulfide reductase	trxB	58163930	FSC11_RS11385	963	320	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2380959	2381690	+					aat	58163931	FSC11_RS11390	732		old_locus_tag=FSC11_11405
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2380959	2381690	+	WP_163166974.1	WP_163166974.1		leucyl/phenylalanyl-tRNA--protein transferase	aat	58163931	FSC11_RS11390	732	243	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2381712	2382527	+						58163932	FSC11_RS11395	816		old_locus_tag=FSC11_11410
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2381712	2382527	+	WP_163166976.1	WP_163166976.1		arginyltransferase		58163932	FSC11_RS11395	816	271	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2382562	2383020	-					rimI	58163933	FSC11_RS11400	459		old_locus_tag=FSC11_11415
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2382562	2383020	-	WP_163166978.1	WP_163166978.1		ribosomal protein S18-alanine N-acetyltransferase	rimI	58163933	FSC11_RS11400	459	152	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2383125	2384006	-						58163934	FSC11_RS11405	882		old_locus_tag=FSC11_11420
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2383125	2384006	-	WP_163166980.1	WP_163166980.1		metal-dependent hydrolase		58163934	FSC11_RS11405	882	293	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2384218	2385408	-					tuf	58163935	FSC11_RS11410	1191		old_locus_tag=FSC11_11425
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2384218	2385408	-	WP_004811166.1	WP_004811166.1		elongation factor Tu	tuf	58163935	FSC11_RS11410	1191	396	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2385500	2387638	-					fusA	58163936	FSC11_RS11415	2139		old_locus_tag=FSC11_11430
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2385500	2387638	-	WP_163166982.1	WP_163166982.1		elongation factor G	fusA	58163936	FSC11_RS11415	2139	712	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2387769	2388239	-					rpsG	58163937	FSC11_RS11420	471		old_locus_tag=FSC11_11435
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2387769	2388239	-	WP_004279240.1	WP_004279240.1		30S ribosomal protein S7	rpsG	58163937	FSC11_RS11420	471	156	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2388422	2388796	-					rpsL	58163938	FSC11_RS11425	375		old_locus_tag=FSC11_11440
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2388422	2388796	-	WP_004648013.1	WP_004648013.1		30S ribosomal protein S12	rpsL	58163938	FSC11_RS11425	375	124	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2388966	2390468	-						58163939	FSC11_RS11430	1503		old_locus_tag=FSC11_11445
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2388966	2390468	-	WP_163166984.1	WP_163166984.1		EcsC family protein		58163939	FSC11_RS11430	1503	500	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2390745	2391974	+						58163940	FSC11_RS11435	1230		old_locus_tag=FSC11_11450
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2390745	2391974	+	WP_004811172.1	WP_004811172.1		3-oxoacyl-ACP synthase		58163940	FSC11_RS11435	1230	409	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2391998	2392450	+						58163941	FSC11_RS11440	453		old_locus_tag=FSC11_11455
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2391998	2392450	+	WP_004893309.1	WP_004893309.1		CopD family protein		58163941	FSC11_RS11440	453	150	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2392514	2393941	-						58163942	FSC11_RS11445	1428		old_locus_tag=FSC11_11460
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2392514	2393941	-	WP_005221093.1	WP_005221093.1		amino acid permease		58163942	FSC11_RS11445	1428	475	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2394093	2394452	-						58163943	FSC11_RS11450	360		old_locus_tag=FSC11_11465
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2394093	2394452	-	WP_205681864.1	WP_205681864.1		RidA family protein		58163943	FSC11_RS11450	360	119	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2394480	2395613	-					alr	58163944	FSC11_RS11455	1134		old_locus_tag=FSC11_11470
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2394480	2395613	-	WP_163166989.1	WP_163166989.1		alanine racemase	alr	58163944	FSC11_RS11455	1134	377	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2395637	2396896	-						58163945	FSC11_RS11460	1260		old_locus_tag=FSC11_11475
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2395637	2396896	-	WP_163166992.1	WP_163166992.1		D-amino acid dehydrogenase		58163945	FSC11_RS11460	1260	419	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2397036	2397503	+						58163946	FSC11_RS11465	468		old_locus_tag=FSC11_11480
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2397036	2397503	+	WP_163166994.1	WP_163166994.1		Lrp/AsnC ligand binding domain-containing protein		58163946	FSC11_RS11465	468	155	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2397585	2398091	-					lysM	58163947	FSC11_RS11470	507		old_locus_tag=FSC11_11485
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2397585	2398091	-	WP_004811186.1	WP_004811186.1		peptidoglycan-binding protein LysM	lysM	58163947	FSC11_RS11470	507	168	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2398276	2398512	-					acpP	58163948	FSC11_RS11475	237		old_locus_tag=FSC11_11490
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2398276	2398512	-	WP_004646101.1	WP_004646101.1		acyl carrier protein	acpP	58163948	FSC11_RS11475	237	78	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2398599	2399333	-					fabG	58163949	FSC11_RS11480	735		old_locus_tag=FSC11_11495
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2398599	2399333	-	WP_005221077.1	WP_005221077.1		3-oxoacyl-ACP reductase FabG	fabG	58163949	FSC11_RS11480	735	244	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2399330	2400316	-					fabD	58163950	FSC11_RS11485	987		old_locus_tag=FSC11_11500
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2399330	2400316	-	WP_163166996.1	WP_163166996.1		ACP S-malonyltransferase	fabD	58163950	FSC11_RS11485	987	328	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2400551	2400733	-					rpmF	58163951	FSC11_RS11490	183		old_locus_tag=FSC11_11505
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2400551	2400733	-	WP_004279227.1	WP_004279227.1		50S ribosomal protein L32	rpmF	58163951	FSC11_RS11490	183	60	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2400811	2401368	-						58163952	FSC11_RS11495	558		old_locus_tag=FSC11_11510
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2400811	2401368	-	WP_163166999.1	WP_163166999.1		YceD family protein		58163952	FSC11_RS11495	558	185	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2401468	2402130	+						58163953	FSC11_RS11500	663		old_locus_tag=FSC11_11515
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2401468	2402130	+	WP_163167001.1	WP_163167001.1		elongation factor P hydroxylase		58163953	FSC11_RS11500	663	220	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2402217	2402834	+						58163954	FSC11_RS11505	618		old_locus_tag=FSC11_11520
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2402217	2402834	+	WP_004811196.1	WP_004811196.1		threonylcarbamoyl-AMP synthase		58163954	FSC11_RS11505	618	205	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2403151	2403612	-						58163955	FSC11_RS11515	462		old_locus_tag=FSC11_11530
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2403151	2403612	-	WP_163167006.1	WP_163167006.1		hypothetical protein		58163955	FSC11_RS11515	462	153	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2403631	2404230	-						58163956	FSC11_RS11520	600		old_locus_tag=FSC11_11535
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2403631	2404230	-	WP_163167008.1	WP_163167008.1		hypothetical protein		58163956	FSC11_RS11520	600	199	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2404644	2405438	+						58163957	FSC11_RS11525	795		old_locus_tag=FSC11_11540
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2404644	2405438	+	WP_026056761.1	WP_026056761.1		segregation/condensation protein A		58163957	FSC11_RS11525	795	264	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2405435	2406025	+					scpB	58163958	FSC11_RS11530	591		old_locus_tag=FSC11_11545
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2405435	2406025	+	WP_004811206.1	WP_004811206.1		SMC-Scp complex subunit ScpB	scpB	58163958	FSC11_RS11530	591	196	
gene	pseudogene	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2406067	2406969	+					rluB	58163959	FSC11_RS11535	903		partial;pseudo;old_locus_tag=FSC11_11550
CDS	without_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2406067	2406969	+				23S rRNA pseudouridine(2605) synthase RluB	rluB	58163959	FSC11_RS11535	903		partial;pseudo
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2407740	2408204	-					bfr	58163960	FSC11_RS11545	465		old_locus_tag=FSC11_11560
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2407740	2408204	-	WP_004811213.1	WP_004811213.1		bacterioferritin	bfr	58163960	FSC11_RS11545	465	154	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2408606	2409580	-					rlmF	58163961	FSC11_RS11550	975		old_locus_tag=FSC11_11565
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2408606	2409580	-	WP_163167014.1	WP_163167014.1		23S rRNA (adenine(1618)-N(6))-methyltransferase RlmF	rlmF	58163961	FSC11_RS11550	975	324	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2409752	2411791	-					ligA	58163962	FSC11_RS11555	2040		old_locus_tag=FSC11_11570
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2409752	2411791	-	WP_163167016.1	WP_163167016.1		NAD-dependent DNA ligase LigA	ligA	58163962	FSC11_RS11555	2040	679	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2411886	2412872	-						58163963	FSC11_RS11560	987		old_locus_tag=FSC11_11575
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2411886	2412872	-	WP_163167018.1	WP_163167018.1		cell division protein ZipA		58163963	FSC11_RS11560	987	328	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2412874	2416326	-					smc	58163964	FSC11_RS11565	3453		old_locus_tag=FSC11_11580
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2412874	2416326	-	WP_163167792.1	WP_163167792.1		chromosome segregation protein SMC	smc	58163964	FSC11_RS11565	3453	1150	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2416338	2417033	-						58163965	FSC11_RS11570	696		old_locus_tag=FSC11_11585
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2416338	2417033	-	WP_163167020.1	WP_163167020.1		GntR family transcriptional regulator		58163965	FSC11_RS11570	696	231	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2417295	2418104	-						58163966	FSC11_RS11575	810		old_locus_tag=FSC11_11590
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2417295	2418104	-	WP_163167022.1	WP_163167022.1		sulfite exporter TauE/SafE family protein		58163966	FSC11_RS11575	810	269	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2418132	2418887	+						58163967	FSC11_RS11580	756		old_locus_tag=FSC11_11595
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2418132	2418887	+	WP_163167024.1	WP_163167024.1		biotin--[acetyl-CoA-carboxylase] ligase		58163967	FSC11_RS11580	756	251	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2418898	2419644	+						58163968	FSC11_RS11585	747		old_locus_tag=FSC11_11600
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2418898	2419644	+	WP_005221049.1	WP_005221049.1		type III pantothenate kinase		58163968	FSC11_RS11585	747	248	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2419592	2420203	-						58163969	FSC11_RS11590	612		old_locus_tag=FSC11_11605
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2419592	2420203	-	WP_163167026.1	WP_163167026.1		alpha/beta hydrolase		58163969	FSC11_RS11590	612	203	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2420341	2420907	-						58163970	FSC11_RS11595	567		old_locus_tag=FSC11_11610
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2420341	2420907	-	WP_163167028.1	WP_163167028.1		alpha/beta hydrolase		58163970	FSC11_RS11595	567	188	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2421050	2422456	-					ffh	58163971	FSC11_RS11600	1407		old_locus_tag=FSC11_11615
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2421050	2422456	-	WP_163167031.1	WP_163167031.1		signal recognition particle protein	ffh	58163971	FSC11_RS11600	1407	468	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2422595	2423404	+					ccsA	58163972	FSC11_RS11605	810		old_locus_tag=FSC11_11620
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2422595	2423404	+	WP_004893275.1	WP_004893275.1		cytochrome c biogenesis protein CcsA	ccsA	58163972	FSC11_RS11605	810	269	
gene	pseudogene	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2424296	2424388	+						68605057	FSC11_RS16295	93		partial;pseudo
CDS	without_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2424296	2424388	+				prepilin-type N-terminal cleavage/methylation domain-containing protein		68605057	FSC11_RS16295	93		partial;pseudo
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2424371	2424715	+						58163973	FSC11_RS11610	345		old_locus_tag=FSC11_11625
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2424371	2424715	+	WP_227591024.1	WP_227591024.1		pilus assembly protein PilE		58163973	FSC11_RS11610	345	114	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2424717	2425223	+						58163974	FSC11_RS11615	507		old_locus_tag=FSC11_11630
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2424717	2425223	+	WP_163167035.1	WP_163167035.1		prepilin-type N-terminal cleavage/methylation domain-containing protein		58163974	FSC11_RS11615	507	168	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2425195	2425611	+						58163975	FSC11_RS11620	417		old_locus_tag=FSC11_11635
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2425195	2425611	+	WP_163167037.1	WP_163167037.1		prepilin-type N-terminal cleavage/methylation domain-containing protein		58163975	FSC11_RS11620	417	138	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2425614	2426255	+						58163976	FSC11_RS11625	642		old_locus_tag=FSC11_11640
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2425614	2426255	+	WP_163167039.1	WP_163167039.1		prepilin-type N-terminal cleavage/methylation domain-containing protein		58163976	FSC11_RS11625	642	213	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2426286	2428781	+						58163977	FSC11_RS11630	2496		old_locus_tag=FSC11_11645
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2426286	2428781	+	WP_163167041.1	WP_163167041.1		DUF342 domain-containing protein		58163977	FSC11_RS11630	2496	831	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2428948	2429898	+						58163978	FSC11_RS11635	951		old_locus_tag=FSC11_11650
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2428948	2429898	+	WP_205681841.1	WP_205681841.1		tRNA-dihydrouridine synthase		58163978	FSC11_RS11635	951	316	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2429915	2430568	-						58163979	FSC11_RS11640	654		old_locus_tag=FSC11_11655
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2429915	2430568	-	WP_163167043.1	WP_163167043.1		NERD domain-containing protein		58163979	FSC11_RS11640	654	217	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2430606	2431088	-						58163980	FSC11_RS11645	483		old_locus_tag=FSC11_11660
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2430606	2431088	-	WP_026056795.1	WP_026056795.1		methylated-DNA--[protein]-cysteine S-methyltransferase		58163980	FSC11_RS11645	483	160	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2431199	2431516	-					sugE	58163981	FSC11_RS11650	318		old_locus_tag=FSC11_11665
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2431199	2431516	-	WP_004811247.1	WP_004811247.1		quaternary ammonium compound efflux SMR transporter SugE	sugE	58163981	FSC11_RS11650	318	105	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2432160	2432846	-					rpe	58163982	FSC11_RS11655	687		old_locus_tag=FSC11_11670
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2432160	2432846	-	WP_163167045.1	WP_163167045.1		ribulose-phosphate 3-epimerase	rpe	58163982	FSC11_RS11655	687	228	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2433020	2433304	+						58163983	FSC11_RS11660	285		old_locus_tag=FSC11_11675
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2433020	2433304	+	WP_163167047.1	WP_163167047.1		DUF2218 domain-containing protein		58163983	FSC11_RS11660	285	94	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2433314	2434354	-						58163984	FSC11_RS11665	1041		old_locus_tag=FSC11_11680
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2433314	2434354	-	WP_163167049.1	WP_163167049.1		M48 family metallopeptidase		58163984	FSC11_RS11665	1041	346	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2434367	2435485	-						58163985	FSC11_RS11670	1119		old_locus_tag=FSC11_11685
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2434367	2435485	-	WP_163167051.1	WP_163167051.1		DUF898 domain-containing protein		58163985	FSC11_RS11670	1119	372	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2435602	2436438	-					fghA	58163986	FSC11_RS11675	837		old_locus_tag=FSC11_11690
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2435602	2436438	-	WP_163167796.1	WP_163167796.1		S-formylglutathione hydrolase	fghA	58163986	FSC11_RS11675	837	278	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2436477	2437877	-						58163987	FSC11_RS11680	1401		old_locus_tag=FSC11_11695
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2436477	2437877	-	WP_163167053.1	WP_163167053.1		C13 family peptidase		58163987	FSC11_RS11680	1401	466	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2437999	2438820	-						58163988	FSC11_RS11685	822		old_locus_tag=FSC11_11700
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2437999	2438820	-	WP_071320886.1	WP_071320886.1		class I SAM-dependent methyltransferase		58163988	FSC11_RS11685	822	273	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2438814	2439638	-						58163989	FSC11_RS11690	825		old_locus_tag=FSC11_11705
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2438814	2439638	-	WP_004893246.1	WP_004893246.1		undecaprenyl-diphosphate phosphatase		58163989	FSC11_RS11690	825	274	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2439655	2440320	-					tsaB	58163990	FSC11_RS11695	666		old_locus_tag=FSC11_11710
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2439655	2440320	-	WP_005221044.1	WP_005221044.1		tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex dimerization subunit type 1 TsaB	tsaB	58163990	FSC11_RS11695	666	221	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2440456	2440986	-						58163991	FSC11_RS11700	531		old_locus_tag=FSC11_11715
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2440456	2440986	-	WP_163167055.1	WP_163167055.1		gamma carbonic anhydrase family protein		58163991	FSC11_RS11700	531	176	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2441002	2441616	-						58163992	FSC11_RS11705	615		old_locus_tag=FSC11_11720
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	2441002	2441616	-	WP_163167057.1	WP_163167057.1		CoA pyrophosphatase		58163992	FSC11_RS11705	615	204	
