# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2729307	2730575	+						69584059	J7649_RS12810	1269		old_locus_tag=J7649_12810
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2729307	2730575	+	WP_219308452.1	WP_219308452.1		HAMP domain-containing histidine kinase		69584059	J7649_RS12810	1269	422	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2730748	2732052	+						69584060	J7649_RS12815	1305		old_locus_tag=J7649_12815
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2730748	2732052	+	WP_219308454.1	WP_219308454.1		RNA-guided endonuclease TnpB family protein		69584060	J7649_RS12815	1305	434	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2732147	2734897	+					glnE	69584061	J7649_RS12820	2751		old_locus_tag=J7649_12820
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2732147	2734897	+	WP_219308456.1	WP_219308456.1		bifunctional [glutamate--ammonia ligase]-adenylyl-L-tyrosine phosphorylase/[glutamate--ammonia-ligase] adenylyltransferase	glnE	69584061	J7649_RS12820	2751	916	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2734922	2735848	+						69584062	J7649_RS12825	927		old_locus_tag=J7649_12825
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2734922	2735848	+	WP_219308459.1	WP_219308459.1		branched-chain amino acid transaminase		69584062	J7649_RS12825	927	308	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2735977	2736699	+						69584063	J7649_RS12830	723		old_locus_tag=J7649_12830
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2735977	2736699	+	WP_004647484.1	WP_004647484.1		hypothetical protein		69584063	J7649_RS12830	723	240	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2736702	2738321	+						69584064	J7649_RS12835	1620		old_locus_tag=J7649_12835
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2736702	2738321	+	WP_228738643.1	WP_228738643.1		glycosyltransferase family 2 protein		69584064	J7649_RS12835	1620	539	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2738345	2739757	+						69584065	J7649_RS12840	1413		old_locus_tag=J7649_12840
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2738345	2739757	+	WP_219308461.1	WP_219308461.1		mannose-1-phosphate guanylyltransferase/mannose-6-phosphate isomerase		69584065	J7649_RS12840	1413	470	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2739761	2740588	+						69584066	J7649_RS12845	828		old_locus_tag=J7649_12845
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2739761	2740588	+	WP_100534596.1	WP_100534596.1		hypothetical protein		69584066	J7649_RS12845	828	275	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2740591	2741457	-						69584067	J7649_RS12850	867		old_locus_tag=J7649_12850
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2740591	2741457	-	WP_219308463.1	WP_219308463.1		lysophospholipid acyltransferase family protein		69584067	J7649_RS12850	867	288	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2741476	2741697	-						69584068	J7649_RS12855	222		old_locus_tag=J7649_12855
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2741476	2741697	-	WP_004278319.1	WP_004278319.1		hypothetical protein		69584068	J7649_RS12855	222	73	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2741812	2743596	-					aspS	69584069	J7649_RS12860	1785		old_locus_tag=J7649_12860
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2741812	2743596	-	WP_005103279.1	WP_005103279.1		aspartate--tRNA ligase	aspS	69584069	J7649_RS12860	1785	594	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2743760	2744524	-						69584070	J7649_RS12865	765		old_locus_tag=J7649_12865
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2743760	2744524	-	WP_219308465.1	WP_219308465.1		DUF4184 family protein		69584070	J7649_RS12865	765	254	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2744665	2746779	+					znuD	69584071	J7649_RS12870	2115		old_locus_tag=J7649_12870
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2744665	2746779	+	WP_219308467.1	WP_219308467.1		zinc piracy TonB-dependent receptor ZnuD	znuD	69584071	J7649_RS12870	2115	704	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2746886	2748349	+						69584072	J7649_RS12875	1464		old_locus_tag=J7649_12875
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2746886	2748349	+	WP_219308469.1	WP_219308469.1		phospholipase D-like domain-containing protein		69584072	J7649_RS12875	1464	487	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2748434	2748892	-						69584073	J7649_RS12880	459		old_locus_tag=J7649_12880
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2748434	2748892	-	WP_004647495.1	WP_004647495.1		hypothetical protein		69584073	J7649_RS12880	459	152	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2749073	2749525	+						69584074	J7649_RS12885	453		old_locus_tag=J7649_12885
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2749073	2749525	+	WP_219308471.1	WP_219308471.1		RcnB family protein		69584074	J7649_RS12885	453	150	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2749646	2750632	-						69584075	J7649_RS12890	987		old_locus_tag=J7649_12890
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2749646	2750632	-	WP_004278529.1	WP_004278529.1		IS110 family transposase		69584075	J7649_RS12890	987	328	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2750964	2751461	-						69584076	J7649_RS12895	498		old_locus_tag=J7649_12895
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2750964	2751461	-	WP_004647497.1	WP_004647497.1		phosphate-starvation-inducible PsiE family protein		69584076	J7649_RS12895	498	165	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2751635	2751841	+						69584077	J7649_RS12900	207		old_locus_tag=J7649_12900
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2751635	2751841	+	WP_005261855.1	WP_005261855.1		hypothetical protein		69584077	J7649_RS12900	207	68	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2751902	2753683	-						69584078	J7649_RS12905	1782		old_locus_tag=J7649_12905
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2751902	2753683	-	WP_180038786.1	WP_180038786.1		acyl-CoA dehydrogenase C-terminal domain-containing protein		69584078	J7649_RS12905	1782	593	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2753852	2755654	-						69584079	J7649_RS12910	1803		old_locus_tag=J7649_12910
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2753852	2755654	-	WP_219308473.1	WP_219308473.1		acyl-CoA dehydrogenase C-terminal domain-containing protein		69584079	J7649_RS12910	1803	600	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2755956	2756561	-						69584080	J7649_RS12915	606		old_locus_tag=J7649_12915
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2755956	2756561	-	WP_219308476.1	WP_219308476.1		hypothetical protein		69584080	J7649_RS12915	606	201	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2756696	2758348	+					baeS	69584081	J7649_RS12920	1653		old_locus_tag=J7649_12920
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2756696	2758348	+	WP_219308478.1	WP_219308478.1		sensor histidine kinase efflux regulator BaeS	baeS	69584081	J7649_RS12920	1653	550	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2758362	2759048	+						69584082	J7649_RS12925	687		old_locus_tag=J7649_12925
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2758362	2759048	+	WP_004278304.1	WP_004278304.1		response regulator		69584082	J7649_RS12925	687	228	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2759141	2759647	+						69584083	J7649_RS12930	507		old_locus_tag=J7649_12930
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2759141	2759647	+	WP_216986540.1	WP_216986540.1		N-acetyltransferase		69584083	J7649_RS12930	507	168	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2759725	2760096	-						69584084	J7649_RS12935	372		old_locus_tag=J7649_12935
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2759725	2760096	-	WP_219308480.1	WP_219308480.1		MmcQ/YjbR family DNA-binding protein		69584084	J7649_RS12935	372	123	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2760173	2761618	-						69584085	J7649_RS12940	1446		old_locus_tag=J7649_12940
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2760173	2761618	-	WP_219308482.1	WP_219308482.1		YdiU family protein		69584085	J7649_RS12940	1446	481	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2761751	2762917	-						69584086	J7649_RS12945	1167		old_locus_tag=J7649_12945
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2761751	2762917	-	WP_005246022.1	WP_005246022.1		acyl-CoA desaturase		69584086	J7649_RS12945	1167	388	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2763359	2764072	-						69584087	J7649_RS12950	714		old_locus_tag=J7649_12950
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2763359	2764072	-	WP_005267434.1	WP_005267434.1		glycerophosphodiester phosphodiesterase		69584087	J7649_RS12950	714	237	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2764215	2764799	-						69584088	J7649_RS12955	585		old_locus_tag=J7649_12955
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2764215	2764799	-	WP_219308485.1	WP_219308485.1		cob(I)yrinic acid a,c-diamide adenosyltransferase		69584088	J7649_RS12955	585	194	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2764902	2766725	-						69584089	J7649_RS12960	1824		old_locus_tag=J7649_12960
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2764902	2766725	-	WP_219308487.1	WP_219308487.1		TonB-dependent receptor		69584089	J7649_RS12960	1824	607	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2767120	2767764	+						69584090	J7649_RS12965	645		old_locus_tag=J7649_12965
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2767120	2767764	+	WP_219308489.1	WP_219308489.1		phosphoribosylanthranilate isomerase		69584090	J7649_RS12965	645	214	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2767745	2768989	+					trpB	69584091	J7649_RS12970	1245		old_locus_tag=J7649_12970
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2767745	2768989	+	WP_219308491.1	WP_219308491.1		tryptophan synthase subunit beta	trpB	69584091	J7649_RS12970	1245	414	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2769128	2770768	-						69584092	J7649_RS12975	1641		old_locus_tag=J7649_12975
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2769128	2770768	-	WP_004732963.1	WP_004732963.1		acyl-CoA synthetase		69584092	J7649_RS12975	1641	546	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2771002	2772288	+						69584093	J7649_RS12980	1287		old_locus_tag=J7649_12980
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2771002	2772288	+	WP_219308493.1	WP_219308493.1		FAD-binding protein		69584093	J7649_RS12980	1287	428	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2772298	2773452	+						69584094	J7649_RS12985	1155		old_locus_tag=J7649_12985
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2772298	2773452	+	WP_219308495.1	WP_219308495.1		alanine racemase		69584094	J7649_RS12985	1155	384	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2773687	2775609	+					thrS	69584095	J7649_RS12990	1923		old_locus_tag=J7649_12990
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2773687	2775609	+	WP_071850399.1	WP_071850399.1		threonine--tRNA ligase	thrS	69584095	J7649_RS12990	1923	640	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2775615	2776166	+					infC	69584096	J7649_RS12995	552		old_locus_tag=J7649_12995
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2775615	2776166	+	WP_071850398.1	WP_071850398.1		translation initiation factor IF-3	infC	69584096	J7649_RS12995	552	183	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2776210	2776761	-						69584097	J7649_RS13000	552		old_locus_tag=J7649_13000
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2776210	2776761	-	WP_219308498.1	WP_219308498.1		hypothetical protein		69584097	J7649_RS13000	552	183	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2776866	2777321	-						69584098	J7649_RS13005	456		old_locus_tag=J7649_13005
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2776866	2777321	-	WP_004278288.1	WP_004278288.1		Hsp20 family protein		69584098	J7649_RS13005	456	151	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2777605	2778225	+						69584099	J7649_RS13010	621		old_locus_tag=J7649_13010
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2777605	2778225	+	WP_219308500.1	WP_219308500.1		glutathione S-transferase N-terminal domain-containing protein		69584099	J7649_RS13010	621	206	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2778300	2778590	+						69584100	J7649_RS13015	291		old_locus_tag=J7649_13015
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2778300	2778590	+	WP_004647523.1	WP_004647523.1		hypothetical protein		69584100	J7649_RS13015	291	96	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2778598	2779020	+						69584101	J7649_RS13020	423		old_locus_tag=J7649_13020
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2778598	2779020	+	WP_005250780.1	WP_005250780.1		DedA family protein		69584101	J7649_RS13020	423	140	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2779207	2779401	+					rpmI	69584102	J7649_RS13025	195		old_locus_tag=J7649_13025
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2779207	2779401	+	WP_004278281.1	WP_004278281.1		50S ribosomal protein L35	rpmI	69584102	J7649_RS13025	195	64	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2779413	2779772	+					rplT	69584103	J7649_RS13030	360		old_locus_tag=J7649_13030
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2779413	2779772	+	WP_004647525.1	WP_004647525.1		50S ribosomal protein L20	rplT	69584103	J7649_RS13030	360	119	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2779924	2780061	+						69584849	J7649_RS16805	138		
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2779924	2780061	+	WP_228738644.1	WP_228738644.1		hypothetical protein		69584849	J7649_RS16805	138	45	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2780068	2780406	+						69584104	J7649_RS13035	339		old_locus_tag=J7649_13035
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2780068	2780406	+	WP_005250784.1	WP_005250784.1		GNAT family N-acetyltransferase		69584104	J7649_RS13035	339	112	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2780756	2781781	-						69584105	J7649_RS13040	1026		old_locus_tag=J7649_13040
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2780756	2781781	-	WP_219308502.1	WP_219308502.1		hypothetical protein		69584105	J7649_RS13040	1026	341	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2781941	2782921	+					pheS	69584106	J7649_RS13045	981		old_locus_tag=J7649_13045
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2781941	2782921	+	WP_219308504.1	WP_219308504.1		phenylalanine--tRNA ligase subunit alpha	pheS	69584106	J7649_RS13045	981	326	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2783094	2785475	+					pheT	69584107	J7649_RS13050	2382		old_locus_tag=J7649_13050
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2783094	2785475	+	WP_219308506.1	WP_219308506.1		phenylalanine--tRNA ligase subunit beta	pheT	69584107	J7649_RS13050	2382	793	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2785472	2785768	+						69584108	J7649_RS13055	297		old_locus_tag=J7649_13055
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2785472	2785768	+	WP_004278269.1	WP_004278269.1		integration host factor subunit alpha		69584108	J7649_RS13055	297	98	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2785877	2786164	-						69584109	J7649_RS13060	288		old_locus_tag=J7649_13060
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2785877	2786164	-	WP_219308508.1	WP_219308508.1		hypothetical protein		69584109	J7649_RS13060	288	95	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2786566	2787834	-					rho	69584110	J7649_RS13065	1269		old_locus_tag=J7649_13065
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2786566	2787834	-	WP_004278267.1	WP_004278267.1		transcription termination factor Rho	rho	69584110	J7649_RS13065	1269	422	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2788156	2788482	-					trxA	69584111	J7649_RS13070	327		old_locus_tag=J7649_13070
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2788156	2788482	-	WP_004278266.1	WP_004278266.1		thioredoxin	trxA	69584111	J7649_RS13070	327	108	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2788743	2790263	+					ppx	69584112	J7649_RS13075	1521		old_locus_tag=J7649_13075
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2788743	2790263	+	WP_004278264.1	WP_004278264.1		exopolyphosphatase	ppx	69584112	J7649_RS13075	1521	506	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2790294	2791118	+						69584113	J7649_RS13080	825		old_locus_tag=J7649_13080
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2790294	2791118	+	WP_219308510.1	WP_219308510.1		acetyl-CoA carboxylase carboxyltransferase subunit alpha		69584113	J7649_RS13080	825	274	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2791055	2792431	+					tilS	69584114	J7649_RS13085	1377		old_locus_tag=J7649_13085
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2791055	2792431	+	WP_219308513.1	WP_219308513.1		tRNA lysidine(34) synthetase TilS	tilS	69584114	J7649_RS13085	1377	458	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2792428	2793273	+					proC	69584115	J7649_RS13090	846		old_locus_tag=J7649_13090
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2792428	2793273	+	WP_171057006.1	WP_171057006.1		pyrroline-5-carboxylate reductase	proC	69584115	J7649_RS13090	846	281	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2793293	2793862	+						69584116	J7649_RS13095	570		old_locus_tag=J7649_13095
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2793293	2793862	+	WP_064094707.1	WP_064094707.1		YggT family protein		69584116	J7649_RS13095	570	189	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2794223	2796985	-					polA	69584117	J7649_RS13100	2763		old_locus_tag=J7649_13100
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2794223	2796985	-	WP_219308516.1	WP_219308516.1		DNA polymerase I	polA	69584117	J7649_RS13100	2763	920	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2797147	2799855	+						69584118	J7649_RS13105	2709		old_locus_tag=J7649_13105
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2797147	2799855	+	WP_219308518.1	WP_219308518.1		DUF2339 domain-containing protein		69584118	J7649_RS13105	2709	902	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2799896	2800819	-						69584119	J7649_RS13110	924		old_locus_tag=J7649_13110
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2799896	2800819	-	WP_219308520.1	WP_219308520.1		mechanosensitive ion channel family protein		69584119	J7649_RS13110	924	307	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2800829	2801608	-						69584120	J7649_RS13115	780		old_locus_tag=J7649_13115
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2800829	2801608	-	WP_086044916.1	WP_086044916.1		hypothetical protein		69584120	J7649_RS13115	780	259	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2801753	2803240	+					gspE	69584121	J7649_RS13120	1488		old_locus_tag=J7649_13120
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2801753	2803240	+	WP_219308529.1	WP_219308529.1		type II secretion system ATPase GspE	gspE	69584121	J7649_RS13120	1488	495	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2803291	2803683	-						69584122	J7649_RS13125	393		old_locus_tag=J7649_13125
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2803291	2803683	-	WP_219310122.1	WP_219310122.1		DUF4951 domain-containing protein		69584122	J7649_RS13125	393	130	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2803861	2804286	-						69584123	J7649_RS13130	426		old_locus_tag=J7649_13130
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2803861	2804286	-	WP_005107792.1	WP_005107792.1		organic hydroperoxide resistance protein		69584123	J7649_RS13130	426	141	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2804389	2805216	-						69584124	J7649_RS13135	828		old_locus_tag=J7649_13135
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2804389	2805216	-	WP_219308531.1	WP_219308531.1		carbon-nitrogen hydrolase family protein		69584124	J7649_RS13135	828	275	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2805237	2805755	-					gigB	69584125	J7649_RS13140	519		old_locus_tag=J7649_13140
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2805237	2805755	-	WP_219308534.1	WP_219308534.1		STAS domain-containing protein	gigB	69584125	J7649_RS13140	519	172	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2805868	2806836	-					gigA	69584126	J7649_RS13145	969		old_locus_tag=J7649_13145
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2805868	2806836	-	WP_004732911.1	WP_004732911.1		RsbU family protein phosphatase GigA	gigA	69584126	J7649_RS13145	969	322	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2806940	2807839	-						69584127	J7649_RS13150	900		old_locus_tag=J7649_13150
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2806940	2807839	-	WP_219308536.1	WP_219308536.1		MlaA family lipoprotein		69584127	J7649_RS13150	900	299	
gene	rRNA	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2808381	2809918	+						69584128	J7649_RS13155	1538		old_locus_tag=J7649_13155
rRNA		GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2808381	2809918	+				16S ribosomal RNA		69584128	J7649_RS13155	1538		
gene	tRNA	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2809979	2810055	+						69584129	J7649_RS13160	77		old_locus_tag=J7649_13160
tRNA		GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2809979	2810055	+				tRNA-Ile		69584129	J7649_RS13160	77		anticodon=GAT
gene	tRNA	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2810104	2810179	+						69584130	J7649_RS13165	76		old_locus_tag=J7649_13165
tRNA		GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2810104	2810179	+				tRNA-Ala		69584130	J7649_RS13165	76		anticodon=TGC
gene	rRNA	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2810595	2813488	+						69584131	J7649_RS13170	2894		old_locus_tag=J7649_13170
rRNA		GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	2810595	2813488	+				23S ribosomal RNA		69584131	J7649_RS13170	2894		
